Row ID,Year,Franchise,Player,Pos.,Cap Type,Base Salary,Signing Bonus,Roster Bonus,Option Bonus,Workout Bonus,Restruc. Bonus,Misc.,Dead Cap,Cap Hit,Cap %
2910,2022,Tennessee Titans,Aaron Brewer,C,Active Roster,"$895,000 ","$3,334 ",,,,,,"($3,334)","$898,334 ",0.43
2911,2022,Tennessee Titans,Anthony McKinney,RT,Active Roster,"$780,000 ","$4,166 ",,,,,,"($8,334)","$784,166 ",0.38
2912,2022,Tennessee Titans,Rashaan Evans,ILB,Active Roster,,,,,,,,,,0
2913,2022,Washington Football Team,Alex Smith,QB,Active Roster,"$20,750,000 ","$5,400,000 ",,,"$250,000 ",,,"($5,400,000)","$26,400,000 ",11.4
2914,2022,Washington Football Team,Landon Collins,SS,Active Roster,"$11,500,000 ","$3,000,000 ","$500,000 ","$1,200,000 ",,,,"($9,600,000)","$16,200,000 ",7
2915,2022,Washington Football Team,Kendall Fuller,CB,Active Roster,"$8,000,000 ","$3,125,000 ",,,,,,"($6,250,000)","$11,125,000 ",4.81
2916,2022,Washington Football Team,Chase Roullier,C,Active Roster,"$7,170,000 ","$1,800,000 ","$340,000 ","$750,000 ",,,,"($7,650,000)","$10,060,000 ",4.35
2917,2022,Washington Football Team,Chase Young,OLB,Active Roster,"$3,752,145 ","$5,674,290 ",,,,,,"($20,423,942)","$9,426,435 ",4.07
2918,2022,Washington Football Team,Matthew Ioannidis,DT,Active Roster,"$6,450,000 ","$1,500,000 ","$300,000 ",,,,,"($1,500,000)","$8,250,000 ",3.56
2919,2022,Washington Football Team,Morgan Moses,RT,Active Roster,"$7,500,000 ",,"$250,000 ",,,,,,"$7,750,000 ",3.35
2920,2022,Washington Football Team,Wes Schweitzer,G,Active Roster,"$4,490,000 ","$1,000,000 ","$510,000 ",,,,,"($1,000,000)","$6,000,000 ",2.59
2921,2022,Washington Football Team,Montez Sweat,DE,Active Roster,"$2,082,444 ","$1,621,593 ",,,,,,"($3,121,593)","$3,704,037 ",1.6
2922,2022,Washington Football Team,Tress Way,P,Active Roster,"$2,335,000 ","$600,000 ","$150,000 ",,,,,"($1,800,000)","$3,085,000 ",1.33
2923,2022,Washington Football Team,Deshazor Everett,FS,Active Roster,"$1,800,000 ","$250,000 ","$250,000 ",,,,,"($250,000)","$2,300,000 ",0.99
2924,2022,Washington Football Team,Antonio Gibson,RB,Active Roster,"$1,058,421 ","$286,843 ",,,,,,"($573,686)","$1,345,264 ",0.58
2925,2022,Washington Football Team,Terry McLaurin,WR,Active Roster,"$965,000 ","$250,805 ",,,,,,"($250,805)","$1,215,805 ",0.53
2926,2022,Washington Football Team,Wes Martin,G,Active Roster,"$965,000 ","$162,702 ",,,,,,"($162,702)","$1,127,702 ",0.49
2927,2022,Washington Football Team,Saahdiq Charles,G,Active Roster,"$895,000 ","$199,843 ",,,,,,"($399,686)","$1,094,843 ",0.47
2928,2022,Washington Football Team,Bryce Love,RB,Active Roster,"$895,000 ","$188,583 ",,,,,,"($188,583)","$1,083,583 ",0.47
2929,2022,Washington Football Team,Cole Holcomb,OLB,Active Roster,"$965,000 ","$58,721 ",,,,,,"($58,721)","$1,023,721 ",0.44
2930,2022,Washington Football Team,Antonio Gandy-Golden,WR,Active Roster,"$895,000 ","$123,600 ",,,,,,"($247,200)","$1,018,600 ",0.44
2931,2022,Washington Football Team,Kelvin Harmon,WR,Active Roster,"$965,000 ","$31,960 ",,,,,,"($31,960)","$996,960 ",0.43
2932,2022,Washington Football Team,Jimmy Moreland,CB,Active Roster,"$965,000 ","$24,473 ",,,,,,"($24,473)","$989,473 ",0.43
2933,2022,Washington Football Team,Keith Ismael,C,Active Roster,"$895,000 ","$79,959 ",,,,,,"($159,918)","$974,959 ",0.42
2934,2022,Washington Football Team,Khaleke Hudson,OLB,Active Roster,"$895,000 ","$78,150 ",,,,,,"($156,300)","$973,150 ",0.42
2935,2022,Washington Football Team,Kamren Curl,CB,Active Roster,"$895,000 ","$28,332 ",,,,,,"($56,664)","$923,332 ",0.4
2936,2022,Washington Football Team,James Smith-Williams,DE,Active Roster,"$895,000 ","$24,425 ",,,,,,"($48,850)","$919,425 ",0.4
2937,2022,Washington Football Team,Thaddeus Moss,TE,Active Roster,"$895,000 ","$6,667 ",,,,,,"($6,667)","$901,667 ",0.39
2938,2022,Washington Football Team,Isaiah Wright,WR,Active Roster,"$895,000 ","$3,334 ",,,,,,"($3,334)","$898,334 ",0.39
2939,2022,Washington Football Team,Casey Toohill,DE,Active Roster,"$895,000 ",,,,,,,,"$895,000 ",0.39
2940,2022,Washington Football Team,Da'Ron Payne,DT,Active Roster,,,,,,,,,,0
2941,2023,Arizona Cardinals,DeAndre Hopkins,WR,Active Roster,"$19,450,000 ","$5,500,000 ",,"$2,250,000 ",,,,"($15,500,000)","$27,200,000 ",9.05
2942,2023,Arizona Cardinals,Budda Baker,S,Active Roster,"$13,100,000 ","$2,000,000 ",,"$1,775,000 ",,,,"($7,550,000)","$16,875,000 ",5.61
2943,2023,Arizona Cardinals,Isaiah Simmons,OLB,Active Roster,"$1,010,000 ","$3,147,101 ","$2,417,826 ",,,,,"($6,574,927)","$6,574,927 ",2.19
2944,2023,Arizona Cardinals,Jordan Phillips,DT,Active Roster,,"$2,000,000 ",,,,,,,"$2,000,000 ",0.67
2945,2023,Arizona Cardinals,Josh Jones,RT,Active Roster,"$1,269,909 ","$269,881 ",,,,,,"($269,881)","$1,539,790 ",0.51
2946,2023,Arizona Cardinals,Devon Kennard,OLB,Active Roster,,"$1,250,000 ",,,,,,"($1,250,000)","$1,250,000 ",0.42
2947,2023,Arizona Cardinals,Leki Fotu,DT,Active Roster,"$1,010,000 ","$193,368 ",,,,,,"($193,368)","$1,203,368 ",0.4
2948,2023,Arizona Cardinals,Rashard Lawrence,DE,Active Roster,"$1,010,000 ","$171,021 ",,,,,,"($171,021)","$1,181,021 ",0.39
2949,2023,Arizona Cardinals,Eno Benjamin,RB,Active Roster,"$1,010,000 ","$25,678 ",,,,,,"($25,678)","$1,035,678 ",0.34
2950,2023,Arizona Cardinals,Kyler Murray,QB,Active Roster,,,,,,,,,,0
2951,2023,Atlanta Falcons,Matt Ryan,QB,Active Roster,"$20,500,000 ",,"$7,500,000 ","$2,000,000 ",,"$6,612,500 ",,"($8,612,500)","$36,612,500 ",14.34
2952,2023,Atlanta Falcons,Julio Jones,WR,Active Roster,"$11,513,000 ","$5,000,000 ",,"$2,750,000 ",,,,"($7,750,000)","$19,263,000 ",7.55
2953,2023,Atlanta Falcons,Jake Matthews,LT,Active Roster,"$14,000,000 ",,,"$1,800,000 ",,"$2,633,750 ",,"($4,433,750)","$18,433,750 ",7.22
2954,2023,Atlanta Falcons,Deion Jones,ILB,Active Roster,"$12,000,000 ","$2,200,000 ","$430,000 ","$1,750,000 ",,,,"($3,950,000)","$16,380,000 ",6.42
2955,2023,Atlanta Falcons,A.J. Terrell,CB,Active Roster,"$2,560,784 ","$1,991,045 ",,,,,,"($4,551,829)","$4,551,829 ",1.78
2956,2023,Atlanta Falcons,Marlon Davidson,DT,Active Roster,"$1,552,596 ","$646,795 ",,,,,,"($646,795)","$2,199,391 ",0.86
2957,2023,Atlanta Falcons,Matt Hennessy,C,Active Roster,"$1,256,985 ","$252,648 ",,,,,,"($252,648)","$1,509,633 ",0.59
2958,2023,Atlanta Falcons,Mykal Walker,OLB,Active Roster,"$1,010,000 ","$186,520 ",,,,,,"($186,520)","$1,196,520 ",0.47
2959,2023,Atlanta Falcons,Jaylinn Hawkins,FS,Active Roster,"$1,010,000 ","$166,729 ",,,,,,"($166,729)","$1,176,729 ",0.46
2960,2023,Atlanta Falcons,Sterling Hofrichter,P,Active Roster,"$1,010,000 ","$24,435 ",,,,,,"($24,435)","$1,034,435 ",0.41
2961,2023,Atlanta Falcons,Chris Lindstrom,G,Active Roster,,,,,,,,,,0
2962,2023,Atlanta Falcons,Kaleb McGary,RT,Active Roster,,,,,,,,,,0
2963,2023,Baltimore Ravens,Ronnie Stanley,T,Active Roster,"$12,500,000 ","$4,500,000 ",,"$3,250,000 ",,,,"($18,750,000)","$20,250,000 ",5.63
2964,2023,Baltimore Ravens,Marlon Humphrey,CB,Active Roster,"$10,500,000 ","$4,000,000 ",,"$3,000,000 ",,,,"($17,000,000)","$17,500,000 ",4.87
2965,2023,Baltimore Ravens,Justin Tucker,K,Active Roster,"$3,550,000 ","$1,600,000 ",,,,,,"($1,600,000)","$5,150,000 ",1.43
2966,2023,Baltimore Ravens,Chuck Clark,SS,Active Roster,"$3,285,000 ","$1,375,000 ",,,,,,"($1,375,000)","$4,660,000 ",1.3
2967,2023,Baltimore Ravens,Patrick Queen,ILB,Active Roster,"$2,268,410 ","$1,601,213 ",,,,,,"($3,801,213)","$3,869,623 ",1.08
2968,2023,Baltimore Ravens,JK Dobbins,RB,Active Roster,"$1,391,287 ","$431,717 ",,,,,,"($431,717)","$1,823,004 ",0.51
2969,2023,Baltimore Ravens,Justin Madubuike,DT,Active Roster,"$1,271,814 ","$272,420 ",,,,,,"($272,420)","$1,544,234 ",0.43
2970,2023,Baltimore Ravens,Devin Duvernay,WR,Active Roster,"$1,233,974 ","$221,966 ",,,,,,"($221,966)","$1,455,940 ",0.4
2971,2023,Baltimore Ravens,Malik Harrison,ILB,Active Roster,"$1,223,555 ","$208,074 ",,,,,,"($208,074)","$1,431,629 ",0.4
2972,2023,Baltimore Ravens,Tyre Phillips,G,Active Roster,"$1,010,000 ","$208,073 ",,,,,,"($208,073)","$1,218,073 ",0.34
2973,2023,Baltimore Ravens,Ben Bredeson,G,Active Roster,"$1,010,000 ","$123,601 ",,,,,,"($123,601)","$1,133,601 ",0.32
2974,2023,Baltimore Ravens,Broderick Washington,DT,Active Roster,"$1,010,000 ","$73,413 ",,,,,,"($73,413)","$1,083,413 ",0.3
2975,2023,Baltimore Ravens,James Proche,WR,Active Roster,"$1,010,000 ","$42,027 ",,,,,,"($42,027)","$1,052,027 ",0.29
2976,2023,Baltimore Ravens,Marquise Brown,WR,Active Roster,,,,,,,,,,0
2977,2023,Buffalo Bills,Tre'Davious White,CB,Active Roster,"$8,600,000 ","$2,100,000 ","$1,250,000 ","$1,500,000 ","$300,000 ",,,"($8,700,000)","$13,750,000 ",4.36
2978,2023,Buffalo Bills,Dion Dawkins,LT,Active Roster,"$8,855,000 ","$1,720,000 ","$750,000 ","$1,875,000 ","$250,000 ",,,"($7,190,000)","$13,450,000 ",4.26
2979,2023,Buffalo Bills,Stefon Diggs,WR,Active Roster,"$11,535,000 ",,"$500,000 ",,"$100,000 ",,,,"$12,135,000 ",3.85
2980,2023,Buffalo Bills,Star Lotulelei,DT,Active Roster,"$4,600,000 ","$2,600,000 ","$1,500,000 ",,"$250,000 ",,,,"$8,950,000 ",2.84
2981,2023,Buffalo Bills,A.J. Epenesa,DE,Active Roster,"$1,411,450 ","$458,600 ",,,,,,"($458,600)","$1,870,050 ",0.59
2982,2023,Buffalo Bills,Zack Moss,RB,Active Roster,"$1,139,250 ","$228,604 ",,,"$30,000 ",,,"($228,604)","$1,397,854 ",0.44
2983,2023,Buffalo Bills,Gabriel Davis,WR,Active Roster,"$1,010,000 ","$174,845 ",,,,,,"($174,845)","$1,184,845 ",0.38
2984,2023,Buffalo Bills,Jake Fromm,QB,Active Roster,"$1,010,000 ","$75,740 ",,,,,,"($75,740)","$1,085,740 ",0.34
2985,2023,Buffalo Bills,Tyler Bass,K,Active Roster,"$1,010,000 ","$46,056 ",,,,,,"($46,056)","$1,056,056 ",0.33
2986,2023,Buffalo Bills,Isaiah Hodgins,WR,Active Roster,"$1,010,000 ","$39,722 ",,,,,,"($39,722)","$1,049,722 ",0.33
2987,2023,Buffalo Bills,Ed Oliver,DT,Active Roster,,,,,,,,,,0
2988,2023,Carolina Panthers,Shaq Thompson,ILB,Active Roster,"$12,360,000 ","$3,200,000 ","$500,000 ",,"$300,000 ",,,"($3,200,000)","$16,360,000 ",4.74
2989,2023,Carolina Panthers,Christian McCaffrey,RB,Active Roster,"$11,800,000 ","$4,300,000 ",,,"$200,000 ",,,"($8,600,000)","$16,300,000 ",4.73
2990,2023,Carolina Panthers,Derrick Brown,DT,Active Roster,"$2,331,101 ","$3,684,801 ","$1,500,000 ",,,,,"($7,515,902)","$7,515,902 ",2.18
2991,2023,Carolina Panthers,Yetur Gross-Matos,DE,Active Roster,"$1,728,019 ","$880,692 ",,,,,,"($880,692)","$2,608,711 ",0.76
2992,2023,Carolina Panthers,Jeremy Chinn,SS,Active Roster,"$1,324,746 ","$342,995 ",,,,,,"($342,995)","$1,667,741 ",0.48
2993,2023,Carolina Panthers,Troy Pride Jr.,CB,Active Roster,"$1,010,000 ","$194,369 ",,,,,,"($194,369)","$1,204,369 ",0.35
2994,2023,Carolina Panthers,Christian Miller,OLB,Active Roster,"$965,000 ","$183,552 ",,,,,,"($183,552)","$1,148,552 ",0.33
2995,2023,Carolina Panthers,Bravvion Roy,DT,Active Roster,"$1,010,000 ","$48,494 ",,,,,,"($48,494)","$1,058,494 ",0.31
2996,2023,Carolina Panthers,Stantley Thomas-Oliver,CB,Active Roster,"$1,010,000 ","$25,794 ",,,,,,"($25,794)","$1,035,794 ",0.3
2997,2023,Carolina Panthers,Jordan Mack,ILB,Active Roster,"$895,000 ","$2,500 ",,,,,,"($2,500)","$897,500 ",0.26
2998,2023,Carolina Panthers,Brian Burns,OLB,Active Roster,,,,,,,,,,0
2999,2023,Chicago Bears,Khalil Mack,OLB,Active Roster,"$17,200,000 ",,"$5,700,000 ",,,"$2,600,000 ",,"($2,600,000)","$25,500,000 ",8.42
3000,2023,Chicago Bears,Robert Quinn,OLB,Active Roster,"$13,900,000 ","$3,100,000 ",,,"$100,000 ",,,"($6,200,000)","$17,100,000 ",5.65
3001,2023,Chicago Bears,Eddie Jackson,FS,Active Roster,"$13,000,000 ","$2,400,000 ",,,"$100,000 ",,,"($4,800,000)","$15,500,000 ",5.12
3002,2023,Chicago Bears,Cody Whitehair,C,Active Roster,"$9,800,000 ","$1,200,000 ",,"$1,100,000 ","$100,000 ","$800,000 ",,"($5,000,000)","$13,000,000 ",4.29
3003,2023,Chicago Bears,Eddie Goldman,DT,Active Roster,"$8,340,000 ","$2,200,000 ","$750,000 ",,"$100,000 ",,,"($2,200,000)","$11,390,000 ",3.76
3004,2023,Chicago Bears,Tarik Cohen,RB,Active Roster,"$5,650,000 ","$1,750,000 ",,,"$100,000 ",,,"($1,750,000)","$7,500,000 ",2.48
3005,2023,Chicago Bears,Danny Trevathan,ILB,Active Roster,,"$800,000 ",,"$1,631,250 ",,,,"($6,493,750)","$2,431,250 ",0.8
3006,2023,Chicago Bears,Cole Kmet,TE,Active Roster,"$1,643,333 ","$767,778 ",,,,,,"($767,778)","$2,411,111 ",0.8
3007,2023,Chicago Bears,Jaylon Johnson,CB,Active Roster,"$1,492,105 ","$566,140 ",,,,,,"($566,140)","$2,058,245 ",0.68
3008,2023,Chicago Bears,Kyle Fuller,CB,Active Roster,,,,"$1,500,000 ",,,,,"$1,500,000 ",0.5
3009,2023,Chicago Bears,Trevis Gipson,DE,Active Roster,"$1,010,000 ","$81,418 ",,,,,,"($81,418)","$1,091,418 ",0.36
3010,2023,Chicago Bears,Kindle Vildor,CB,Active Roster,"$1,010,000 ","$77,668 ",,,,,,"($77,668)","$1,087,668 ",0.36
3011,2023,Chicago Bears,Darnell Mooney,WR,Active Roster,"$1,010,000 ","$70,513 ",,,,,,"($70,513)","$1,080,513 ",0.36
3012,2023,Chicago Bears,Arlington Hambright,G,Active Roster,"$1,010,000 ","$24,777 ",,,,,,"($24,777)","$1,034,777 ",0.34
3013,2023,Cincinnati Bengals,D.J. Reader,DT,Active Roster,"$11,000,000 ","$4,062,500 ","$400,000 ",,"$200,000 ",,,"($4,062,500)","$15,662,500 ",4.55
3014,2023,Cincinnati Bengals,Joe Mixon,RB,Active Roster,"$9,400,000 ","$2,000,000 ","$500,000 ",,"$200,000 ","$750,000 ",,"($5,500,000)","$12,850,000 ",3.73
3015,2023,Cincinnati Bengals,Joe Burrow,QB,Active Roster,"$5,545,019 ","$5,970,025 ",,,,,,"($11,515,044)","$11,515,044 ",3.34
3016,2023,Cincinnati Bengals,Tyler Boyd,WR,Active Roster,"$8,450,000 ","$1,400,000 ","$250,000 ",,"$200,000 ",,,"($1,400,000)","$10,300,000 ",2.99
3017,2023,Cincinnati Bengals,Tee Higgins,WR,Active Roster,"$1,794,562 ","$969,416 ",,,,,,"($969,416)","$2,763,978 ",0.8
3018,2023,Cincinnati Bengals,Logan Wilson,OLB,Active Roster,"$1,284,398 ","$289,199 ",,,,,,"($289,199)","$1,573,597 ",0.46
3019,2023,Cincinnati Bengals,Akeem Davis-Gaither,OLB,Active Roster,"$1,010,000 ","$204,378 ",,,,,,"($204,378)","$1,214,378 ",0.35
3020,2023,Cincinnati Bengals,Khalid Kareem,DE,Active Roster,"$1,010,000 ","$88,619 ",,,,,,"($88,619)","$1,098,619 ",0.32
3021,2023,Cincinnati Bengals,Hakeem Adeniji,LT,Active Roster,"$1,010,000 ","$52,971 ",,,,,,"($52,971)","$1,062,971 ",0.31
3022,2023,Cincinnati Bengals,Markus Bailey,OLB,Active Roster,"$1,010,000 ","$28,424 ",,,,,,"($28,424)","$1,038,424 ",0.3
3023,2023,Cincinnati Bengals,Isaiah Prince,RT,Active Roster,"$965,000 ",,,,,,,,"$965,000 ",0.28
3024,2023,Cincinnati Bengals,Jonah Williams,LT,Active Roster,,,,,,,,,,0
3025,2023,Cleveland Browns,Myles Garrett,DE,Active Roster,"$17,250,000 ","$4,200,000 ",,"$7,726,000 ",,,,"($35,171,000)","$29,176,000 ",9.11
3026,2023,Cleveland Browns,"Odell Beckham, Jr.",WR,Active Roster,"$13,750,000 ",,"$1,000,000 ",,"$250,000 ",,,,"$15,000,000 ",4.69
3027,2023,Cleveland Browns,Austin Hooper,TE,Active Roster,"$9,500,000 ","$2,000,000 ",,"$1,750,000 ",,,,"($7,500,000)","$13,250,000 ",4.14
3028,2023,Cleveland Browns,Jedrick Wills,LT,Active Roster,"$3,296,761 ","$2,972,348 ",,,,,,"($2,972,348)","$6,269,109 ",1.96
3029,2023,Cleveland Browns,Jack Conklin,RT,Active Roster,,"$3,000,000 ",,,,,,"($6,000,000)","$3,000,000 ",0.94
3030,2023,Cleveland Browns,Grant Delpit,FS,Active Roster,"$1,627,963 ","$747,284 ",,,,,,"($747,284)","$2,375,247 ",0.74
3031,2023,Cleveland Browns,Jordan Elliott,DT,Active Roster,"$1,235,694 ","$224,260 ",,,,,,"($224,260)","$1,459,954 ",0.46
3032,2023,Cleveland Browns,Jacob Phillips,OLB,Active Roster,"$1,104,500 ","$208,074 ",,,,,,"($208,074)","$1,312,574 ",0.41
3033,2023,Cleveland Browns,Harrison Bryant,TE,Active Roster,"$1,010,000 ","$192,257 ",,,,,,"($192,257)","$1,202,257 ",0.38
3034,2023,Cleveland Browns,Nick Harris,C,Active Roster,"$1,010,000 ","$78,662 ",,,,,,"($78,662)","$1,088,662 ",0.34
3035,2023,Cleveland Browns,Donovan Peoples-Jones,WR,Active Roster,"$1,010,000 ","$46,652 ",,,,,,"($46,652)","$1,056,652 ",0.33
3036,2023,Cleveland Browns,Curtis Weaver,DE,Active Roster,"$1,010,000 ",,,,,,,,"$1,010,000 ",0.32
3037,2023,Cleveland Browns,Drew Forbes,G,Active Roster,"$965,000 ","$42,334 ",,,,,,"($42,334)","$1,007,334 ",0.31
3038,2023,Cleveland Browns,Drake Dorbeck,RT,Active Roster,"$895,000 ",$500 ,,,,,,($500),"$895,500 ",0.28
3039,2023,Dallas Cowboys,DeMarcus Lawrence,DE,Active Roster,"$21,000,000 ","$5,000,000 ",,,,"$3,000,000 ",,"($11,000,000)","$29,000,000 ",10.48
3040,2023,Dallas Cowboys,Amari Cooper,WR,Active Roster,"$20,000,000 ","$2,000,000 ",,,,,,"($4,000,000)","$22,000,000 ",7.95
3041,2023,Dallas Cowboys,Zack Martin,G,Active Roster,"$13,500,000 ",,,,,"$2,018,000 ",,"($4,036,000)","$15,518,000 ",5.61
3042,2023,Dallas Cowboys,Tyron Smith,LT,Active Roster,"$13,600,000 ",,,,,"$1,780,000 ",,"($3,560,000)","$15,380,000 ",5.56
3043,2023,Dallas Cowboys,Ezekiel Elliott,RB,Active Roster,"$10,900,000 ","$1,500,000 ",,"$2,600,000 ",,,,"($6,700,000)","$15,000,000 ",5.42
3044,2023,Dallas Cowboys,Jaylon Smith,ILB,Active Roster,"$11,000,000 ","$1,000,000 ",,"$1,600,000 ",,,,"($4,200,000)","$13,600,000 ",4.91
3045,2023,Dallas Cowboys,La'el Collins,RT,Active Roster,"$10,000,000 ","$1,800,000 ",,"$700,000 ",,"$1,000,000 ",,"($5,200,000)","$13,500,000 ",4.88
3046,2023,Dallas Cowboys,Blake Jarwin,TE,Active Roster,"$5,500,000 ","$1,000,000 ","$750,000 ",,,,,"($1,000,000)","$7,250,000 ",2.62
3047,2023,Dallas Cowboys,CeeDee Lamb,WR,Active Roster,"$2,520,456 ","$1,937,275 ",,,,,,"($4,457,731)","$4,457,731 ",1.61
3048,2023,Dallas Cowboys,Trevon Diggs,CB,Active Roster,"$1,471,942 ","$539,256 ",,,,,,"($539,256)","$2,011,198 ",0.73
3049,2023,Dallas Cowboys,Neville Gallimore,DT,Active Roster,"$1,248,243 ","$240,991 ",,,,,,"($240,991)","$1,489,234 ",0.54
3050,2023,Dallas Cowboys,Reggie Robinson,CB,Active Roster,"$1,010,000 ","$182,318 ",,,,,,"($182,318)","$1,192,318 ",0.43
3051,2023,Dallas Cowboys,Tyler Biadasz,C,Active Roster,"$1,010,000 ","$123,600 ",,,,,,"($123,600)","$1,133,600 ",0.41
3052,2023,Dallas Cowboys,Bradlee Anae,DE,Active Roster,"$1,010,000 ","$59,443 ",,,,,,"($59,443)","$1,069,443 ",0.39
3053,2023,Dallas Cowboys,Ben DiNucci,QB,Active Roster,"$1,010,000 ","$23,787 ",,,,,,"($23,787)","$1,033,787 ",0.37
3054,2023,Denver Broncos,Garett Bolles,LT,Active Roster,"$14,000,000 ","$4,000,000 ",,,,,,"($8,000,000)","$18,000,000 ",5.25
3055,2023,Denver Broncos,Ja'Wuan James,RT,Active Roster,"$11,000,000 ","$3,000,000 ","$2,000,000 ",,,,,"($3,000,000)","$16,000,000 ",4.67
3056,2023,Denver Broncos,Graham Glasgow,G,Active Roster,"$9,400,000 ","$3,000,000 ","$1,500,000 ",,"$100,000 ",,,"($3,000,000)","$14,000,000 ",4.08
3057,2023,Denver Broncos,Jerry Jeudy,WR,Active Roster,"$2,681,769 ","$2,152,359 ",,,,,,"($4,834,128)","$4,834,128 ",1.41
3058,2023,Denver Broncos,Brandon McManus,K,Active Roster,"$3,750,000 ","$500,000 ",,,,,,"($1,000,000)","$4,250,000 ",1.24
3059,2023,Denver Broncos,Mike Purcell,DE,Active Roster,"$2,750,000 ","$187,500 ","$750,000 ",,,,,,"$3,687,500 ",1.08
3060,2023,Denver Broncos,K.J. Hamler,WR,Active Roster,"$1,583,245 ","$687,660 ",,,,,,"($687,660)","$2,270,905 ",0.66
3061,2023,Denver Broncos,Michael Ojemudia,CB,Active Roster,"$1,257,916 ","$253,890 ",,,,,,"($253,890)","$1,511,806 ",0.44
3062,2023,Denver Broncos,McTelvin Agim,DT,Active Roster,"$1,228,237 ","$214,318 ",,,,,,"($214,318)","$1,442,555 ",0.42
3063,2023,Denver Broncos,Lloyd Cushenberry,C,Active Roster,"$1,165,765 ","$236,544 ",,,,,,"($236,544)","$1,402,309 ",0.41
3064,2023,Denver Broncos,Albert Okwuegbunam,TE,Active Roster,"$1,010,000 ","$187,261 ",,,,,,"($187,261)","$1,197,261 ",0.35
3065,2023,Denver Broncos,Justin Strnad,ILB,Active Roster,"$1,010,000 ","$59,443 ",,,,,,"($59,443)","$1,069,443 ",0.31
3066,2023,Denver Broncos,Netane Muti,G,Active Roster,"$1,010,000 ","$51,448 ",,,,,,"($51,448)","$1,061,448 ",0.31
3067,2023,Denver Broncos,Tyrie Cleveland,WR,Active Roster,"$1,010,000 ","$18,873 ",,,,,,"($18,873)","$1,028,873 ",0.3
3068,2023,Denver Broncos,Noah Fant,TE,Active Roster,,,,,,,,,,0
3069,2023,Detroit Lions,Trey Flowers,DE,Active Roster,"$16,000,000 ","$5,614,000 ","$2,000,000 ",,,,,"($5,614,000)","$23,614,000 ",8.24
3070,2023,Detroit Lions,Taylor Decker,LT,Active Roster,"$13,700,000 ","$1,500,000 ",,,"$250,000 ","$2,400,000 ",,"($10,200,000)","$17,850,000 ",6.23
3071,2023,Detroit Lions,Jeff Okudah,CB,Active Roster,"$1,010,000 ","$5,486,099 ","$4,172,074 ",,,,,"($5,486,099)","$10,668,173 ",3.72
3072,2023,Detroit Lions,Halapoulivaati Vaitai,RT,Active Roster,"$8,900,000 ","$1,400,000 ",,,"$100,000 ",,,"($2,800,000)","$10,400,000 ",3.63
3073,2023,Detroit Lions,Jesse James,TE,Active Roster,"$5,900,000 ","$1,429,000 ",,,,,,"($1,429,000)","$7,329,000 ",2.56
3074,2023,Detroit Lions,Matthew Stafford,QB,Active Roster,,,,,,"$3,000,000 ",,"($3,000,000)","$3,000,000 ",1.05
3075,2023,Detroit Lions,D'Andre Swift,RB,Active Roster,"$1,774,397 ","$942,530 ",,,,,,"($942,530)","$2,716,927 ",0.95
3076,2023,Detroit Lions,Julian Okwara,DE,Active Roster,"$1,281,837 ","$285,784 ",,,,,,"($285,784)","$1,567,621 ",0.55
3077,2023,Detroit Lions,Jonah Jackson,G,Active Roster,"$1,264,104 ","$262,140 ",,,,,,"($262,140)","$1,526,244 ",0.53
3078,2023,Detroit Lions,Logan Stenberg,G,Active Roster,"$1,010,000 ","$185,410 ",,,,,,"($185,410)","$1,195,410 ",0.42
3079,2023,Detroit Lions,Quintez Cephus,WR,Active Roster,"$1,010,000 ","$76,072 ",,,,,,"($76,072)","$1,086,072 ",0.38
3080,2023,Detroit Lions,John Penisini,DT,Active Roster,"$1,010,000 ","$42,794 ",,,,,,"($42,794)","$1,052,794 ",0.37
3081,2023,Detroit Lions,Jashon Cornell,DE,Active Roster,"$1,010,000 ","$21,133 ",,,,,,"($21,133)","$1,031,133 ",0.36
3082,2023,Detroit Lions,T.J. Hockenson,TE,Active Roster,,,,,,,,,,0
3083,2023,Green Bay Packers,Aaron Rodgers,QB,Active Roster,"$25,000,000 ",,,,"$500,000 ","$2,852,000 ",,"($2,852,000)","$28,352,000 ",11.22
3084,2023,Green Bay Packers,David Bakhtiari,LT,Active Roster,"$6,700,000 ","$6,000,000 ","$10,000,000 ",,"$800,000 ",,,"($12,000,000)","$23,500,000 ",9.3
3085,2023,Green Bay Packers,Kenny Clark,DT,Active Roster,"$13,000,000 ","$5,000,000 ","$2,550,000 ",,"$700,000 ",,,"($10,000,000)","$21,250,000 ",8.41
3086,2023,Green Bay Packers,Jordan Love,QB,Active Roster,"$2,298,652 ","$1,641,537 ",,,,,,"($3,141,537)","$3,940,189 ",1.56
3087,2023,Green Bay Packers,A.J. Dillon,RB,Active Roster,"$1,330,795 ","$351,060 ",,,,,,"($351,060)","$1,681,855 ",0.67
3088,2023,Green Bay Packers,Josiah Deguara,TE,Active Roster,"$1,230,149 ","$216,867 ",,,,,,"($216,867)","$1,447,016 ",0.57
3089,2023,Green Bay Packers,Kamal Martin,OLB,Active Roster,"$1,010,000 ","$67,766 ",,,,,,"($67,766)","$1,077,766 ",0.43
3090,2023,Green Bay Packers,Jon Runyan,G,Active Roster,"$1,010,000 ","$43,669 ",,,,,,"($43,669)","$1,053,669 ",0.42
